device_id,timestamp,hour,latitude,longitude,store_id,store_name,distance_meters
DEV_02889,2026-08-01 06:35:05,6,37.77926,-122.411247,STORE_002,Coffee Craft - Market Street (Store B - Candidate),250.02
DEV_02707,2026-08-01 06:35:07,6,37.777357,-122.418486,STORE_001,Coffee Craft - 5th Street (Store A),187.62
DEV_03598,2026-08-01 06:35:08,6,37.778768,-122.418943,STORE_001,Coffee Craft - 5th Street (Store A),86.8
DEV_03845,2026-08-01 06:35:09,6,37.778941,-122.415632,STORE_001,Coffee Craft - 5th Street (Store A),208.22
DEV_03845,2026-08-01 06:35:09,6,37.778941,-122.415632,STORE_002,Coffee Craft - Market Street (Store B - Candidate),496.67
DEV_04639,2026-08-01 06:35:17,6,37.781465,-122.415082,STORE_001,Coffee Craft - 5th Street (Store A),375.36
DEV_04639,2026-08-01 06:35:17,6,37.781465,-122.415082,STORE_002,Coffee Craft - Market Street (Store B - Candidate),358.76
DEV_02455,2026-08-01 06:35:17,6,37.779251,-122.41805,STORE_001,Coffee Craft - 5th Street (Store A),28.25
DEV_02922,2026-08-01 06:35:18,6,37.783909,-122.410055,STORE_002,Coffee Craft - Market Street (Store B - Candidate),280.45
DEV_00300,2026-08-01 06:35:21,6,37.776415,-122.419634,STORE_001,Coffee Craft - 5th Street (Store A),321.32
DEV_01177,2026-08-01 06:35:30,6,37.78009,-122.410357,STORE_002,Coffee Craft - Market Street (Store B - Candidate),166.66
DEV_01348,2026-08-01 06:35:33,6,37.780295,-122.411926,STORE_002,Coffee Craft - Market Street (Store B - Candidate),156.77
DEV_03306,2026-08-01 06:35:44,6,37.778104,-122.419002,STORE_001,Coffee Craft - 5th Street (Store A),132.97
DEV_01275,2026-08-01 06:35:44,6,37.781526,-122.413729,STORE_001,Coffee Craft - 5th Street (Store A),468.81
DEV_01275,2026-08-01 06:35:44,6,37.781526,-122.413729,STORE_002,Coffee Craft - Market Street (Store B - Candidate),239.85
DEV_03567,2026-08-01 06:35:46,6,37.781132,-122.41385,STORE_001,Coffee Craft - 5th Street (Store A),435.0
DEV_03567,2026-08-01 06:35:46,6,37.781132,-122.41385,STORE_002,Coffee Craft - Market Street (Store B - Candidate),253.79
DEV_01883,2026-08-01 06:35:59,6,37.778921,-122.412085,STORE_002,Coffee Craft - Market Street (Store B - Candidate),302.21
DEV_03488,2026-08-01 06:36:02,6,37.77677,-122.416784,STORE_001,Coffee Craft - 5th Street (Store A),270.01
DEV_01879,2026-08-01 06:36:03,6,37.776366,-122.420035,STORE_001,Coffee Craft - 5th Street (Store A),343.18
DEV_04116,2026-08-01 06:36:22,6,37.782429,-122.391791,STORE_005,Coffee Craft - SOMA Square,460.26
DEV_00958,2026-08-01 06:36:25,6,37.778604,-122.415237,STORE_001,Coffee Craft - 5th Street (Store A),246.79
DEV_00958,2026-08-01 06:36:25,6,37.778604,-122.415237,STORE_002,Coffee Craft - Market Street (Store B - Candidate),492.3
DEV_00278,2026-08-01 06:36:34,6,37.782469,-122.413222,STORE_002,Coffee Craft - Market Street (Store B - Candidate),223.03
DEV_04886,2026-08-01 06:36:46,6,37.77696,-122.420109,STORE_001,Coffee Craft - 5th Street (Store A),292.94
DEV_02324,2026-08-01 06:36:49,6,37.782641,-122.410323,STORE_002,Coffee Craft - Market Street (Store B - Candidate),140.13
DEV_04268,2026-08-01 06:36:57,6,37.781825,-122.417528,STORE_001,Coffee Craft - 5th Street (Store A),316.85
DEV_02807,2026-08-01 06:36:58,6,37.780395,-122.412234,STORE_002,Coffee Craft - Market Street (Store B - Candidate),163.88
DEV_03095,2026-08-01 06:37:06,6,37.783287,-122.409773,STORE_002,Coffee Craft - Market Street (Store B - Candidate),226.08
DEV_01339,2026-08-01 06:37:18,6,37.783894,-122.408078,STORE_002,Coffee Craft - Market Street (Store B - Candidate),369.87
DEV_04641,2026-08-01 06:37:28,6,37.779729,-122.409315,STORE_002,Coffee Craft - Market Street (Store B - Candidate),246.39
DEV_02606,2026-08-01 06:37:36,6,37.784339,-122.40964,STORE_002,Coffee Craft - Market Street (Store B - Candidate),337.55
DEV_00180,2026-08-01 06:37:39,6,37.777794,-122.418877,STORE_001,Coffee Craft - 5th Street (Store A),154.67
DEV_02859,2026-08-01 06:38:07,6,37.780256,-122.409323,STORE_002,Coffee Craft - Market Street (Store B - Candidate),202.13
DEV_03031,2026-08-01 06:38:08,6,37.782466,-122.412358,STORE_002,Coffee Craft - Market Street (Store B - Candidate),160.56
DEV_00972,2026-08-01 06:38:13,6,37.777527,-122.418944,STORE_001,Coffee Craft - 5th Street (Store A),183.6
DEV_04520,2026-08-01 06:38:39,6,37.782409,-122.40866,STORE_002,Coffee Craft - Market Street (Store B - Candidate),229.14
DEV_04481,2026-08-01 06:38:40,6,37.776508,-122.416318,STORE_001,Coffee Craft - 5th Street (Store A),314.06
DEV_04719,2026-08-01 06:38:44,6,37.780155,-122.410855,STORE_002,Coffee Craft - Market Street (Store B - Candidate),150.1
DEV_02381,2026-08-01 06:38:56,6,37.782771,-122.41357,STORE_002,Coffee Craft - Market Street (Store B - Candidate),266.43
DEV_04129,2026-08-01 06:38:57,6,37.779094,-122.416674,STORE_001,Coffee Craft - 5th Street (Store A),117.0
DEV_02578,2026-08-01 06:39:01,6,37.780138,-122.413651,STORE_001,Coffee Craft - 5th Street (Store A),402.62
DEV_02578,2026-08-01 06:39:01,6,37.780138,-122.413651,STORE_002,Coffee Craft - Market Street (Store B - Candidate),277.88
DEV_02249,2026-08-01 06:39:03,6,37.761768,-122.41751,STORE_004,Coffee Craft - Mission Hub,236.23
DEV_03089,2026-08-01 06:39:28,6,37.781454,-122.419513,STORE_001,Coffee Craft - 5th Street (Store A),303.55
DEV_04709,2026-08-01 06:39:32,6,37.783938,-122.413338,STORE_002,Coffee Craft - Market Street (Store B - Candidate),340.16
DEV_02086,2026-08-01 06:39:50,6,37.782684,-122.408484,STORE_002,Coffee Craft - Market Street (Store B - Candidate),257.34
DEV_03634,2026-08-01 06:39:56,6,37.779665,-122.408792,STORE_002,Coffee Craft - Market Street (Store B - Candidate),281.58
DEV_00916,2026-08-01 06:40:14,6,37.778163,-122.419427,STORE_001,Coffee Craft - 5th Street (Store A),156.18
DEV_04392,2026-08-01 06:40:15,6,37.780596,-122.417384,STORE_001,Coffee Craft - 5th Street (Store A),185.54
DEV_03433,2026-08-01 06:40:18,6,37.784219,-122.410906,STORE_002,Coffee Craft - Market Street (Store B - Candidate),302.45
DEV_01424,2026-08-01 06:40:21,6,37.780209,-122.419731,STORE_001,Coffee Craft - 5th Street (Store A),203.02
DEV_04497,2026-08-01 06:40:32,6,37.760525,-122.420925,STORE_004,Coffee Craft - Mission Hub,179.01
DEV_04134,2026-08-01 06:40:35,6,37.779095,-122.417947,STORE_001,Coffee Craft - 5th Street (Store A),11.54
DEV_03048,2026-08-01 06:40:50,6,37.779626,-122.418562,STORE_001,Coffee Craft - 5th Street (Store A),85.35
DEV_01898,2026-08-01 06:40:51,6,37.783836,-122.409381,STORE_002,Coffee Craft - Market Street (Store B - Candidate),296.17
DEV_00747,2026-08-01 06:40:54,6,37.779221,-122.408626,STORE_002,Coffee Craft - Market Street (Store B - Candidate),328.25
DEV_03098,2026-08-01 06:41:01,6,37.777046,-122.415412,STORE_001,Coffee Craft - 5th Street (Store A),314.55
DEV_02906,2026-08-01 06:41:25,6,37.781615,-122.416258,STORE_001,Coffee Craft - 5th Street (Store A),328.62
DEV_02906,2026-08-01 06:41:25,6,37.781615,-122.416258,STORE_002,Coffee Craft - Market Street (Store B - Candidate),462.27
DEV_01967,2026-08-01 06:41:33,6,37.783054,-122.410454,STORE_002,Coffee Craft - Market Street (Store B - Candidate),179.34
DEV_00330,2026-08-01 06:41:34,6,37.776481,-122.41689,STORE_001,Coffee Craft - 5th Street (Store A),296.6
DEV_02981,2026-08-01 06:41:43,6,37.77858,-122.417848,STORE_001,Coffee Craft - 5th Street (Store A),48.57
DEV_01209,2026-08-01 06:41:58,6,37.781518,-122.411841,STORE_002,Coffee Craft - Market Street (Store B - Candidate),73.94
DEV_00748,2026-08-01 06:43:27,6,37.777337,-122.418066,STORE_001,Coffee Craft - 5th Street (Store A),185.01
DEV_00711,2026-08-01 06:43:29,6,37.777026,-122.419937,STORE_001,Coffee Craft - 5th Street (Store A),277.78
DEV_02243,2026-08-01 06:43:41,6,37.776227,-122.416596,STORE_001,Coffee Craft - 5th Street (Store A),332.12
DEV_00002,2026-08-01 06:43:56,6,37.78073,-122.418677,STORE_001,Coffee Craft - 5th Street (Store A),201.36
DEV_00082,2026-08-01 06:44:01,6,37.780452,-122.416953,STORE_001,Coffee Craft - 5th Street (Store A),185.84
DEV_01966,2026-08-01 06:44:08,6,37.778707,-122.420391,STORE_001,Coffee Craft - 5th Street (Store A),212.65
DEV_04703,2026-08-01 06:44:31,6,37.777646,-122.417833,STORE_001,Coffee Craft - 5th Street (Store A),151.27
DEV_04296,2026-08-01 06:44:32,6,37.781427,-122.408895,STORE_002,Coffee Craft - Market Street (Store B - Candidate),185.17
DEV_04831,2026-08-01 06:45:00,6,37.780881,-122.409351,STORE_002,Coffee Craft - Market Street (Store B - Candidate),160.43
DEV_00623,2026-08-01 06:45:35,6,37.779839,-122.408952,STORE_002,Coffee Craft - Market Street (Store B - Candidate),257.89
DEV_01891,2026-08-01 06:45:53,6,37.784438,-122.410724,STORE_002,Coffee Craft - Market Street (Store B - Candidate),327.59
DEV_02658,2026-08-01 06:46:03,6,37.780413,-122.419677,STORE_001,Coffee Craft - 5th Street (Store A),215.43
DEV_02555,2026-08-01 06:46:11,6,37.780772,-122.415569,STORE_001,Coffee Craft - 5th Street (Store A),290.64
DEV_02555,2026-08-01 06:46:11,6,37.780772,-122.415569,STORE_002,Coffee Craft - Market Street (Store B - Candidate),409.62
DEV_04987,2026-08-01 06:46:11,6,37.781547,-122.416118,STORE_001,Coffee Craft - 5th Street (Store A),327.97
DEV_04987,2026-08-01 06:46:11,6,37.781547,-122.416118,STORE_002,Coffee Craft - Market Street (Store B - Candidate),449.82
DEV_00911,2026-08-01 06:46:12,6,37.783529,-122.411137,STORE_002,Coffee Craft - Market Street (Store B - Candidate),225.94
DEV_00524,2026-08-01 06:46:27,6,37.784187,-122.410297,STORE_002,Coffee Craft - Market Street (Store B - Candidate),305.1
DEV_00761,2026-08-01 06:46:32,6,37.782857,-122.413649,STORE_002,Coffee Craft - Market Street (Store B - Candidate),277.42
DEV_02656,2026-08-01 06:46:39,6,37.778618,-122.417863,STORE_001,Coffee Craft - 5th Street (Store A),44.15
DEV_02728,2026-08-01 06:46:40,6,37.783273,-122.413266,STORE_002,Coffee Craft - Market Street (Store B - Candidate),280.22
DEV_02328,2026-08-01 06:46:46,6,37.780906,-122.408308,STORE_002,Coffee Craft - Market Street (Store B - Candidate),245.63
DEV_00377,2026-08-01 06:46:46,6,37.778485,-122.41619,STORE_001,Coffee Craft - 5th Street (Store A),169.07
DEV_00782,2026-08-01 06:46:52,6,37.777921,-122.416464,STORE_001,Coffee Craft - 5th Street (Store A),180.61
DEV_02496,2026-08-01 06:46:58,6,37.780376,-122.409997,STORE_002,Coffee Craft - Market Street (Store B - Candidate),152.94
DEV_04503,2026-08-01 06:47:03,6,37.779915,-122.412987,STORE_001,Coffee Craft - 5th Street (Store A),452.17
DEV_04503,2026-08-01 06:47:03,6,37.779915,-122.412987,STORE_002,Coffee Craft - Market Street (Store B - Candidate),248.11
DEV_01366,2026-08-01 06:47:06,6,37.78087,-122.4129,STORE_001,Coffee Craft - 5th Street (Store A),494.1
DEV_01366,2026-08-01 06:47:06,6,37.78087,-122.4129,STORE_002,Coffee Craft - Market Street (Store B - Candidate),181.08
DEV_04845,2026-08-01 06:47:07,6,37.777592,-122.419082,STORE_001,Coffee Craft - 5th Street (Store A),183.18
DEV_00333,2026-08-01 06:47:09,6,37.781633,-122.419545,STORE_001,Coffee Craft - 5th Street (Store A),322.73
DEV_01828,2026-08-01 06:47:19,6,37.779737,-122.415946,STORE_001,Coffee Craft - 5th Street (Store A),198.25
DEV_01828,2026-08-01 06:47:19,6,37.779737,-122.415946,STORE_002,Coffee Craft - Market Street (Store B - Candidate),476.84
DEV_02872,2026-08-01 06:47:33,6,37.780372,-122.411425,STORE_002,Coffee Craft - Market Street (Store B - Candidate),130.87
DEV_04160,2026-08-01 06:47:40,6,37.77627,-122.419758,STORE_001,Coffee Craft - 5th Street (Store A),340.62
DEV_01530,2026-08-01 06:47:43,6,37.776033,-122.417062,STORE_001,Coffee Craft - 5th Street (Store A),340.06
DEV_00866,2026-08-01 06:47:57,6,37.778719,-122.409485,STORE_002,Coffee Craft - Market Street (Store B - Candidate),336.68
DEV_02317,2026-08-01 06:47:58,6,37.780505,-122.415835,STORE_001,Coffee Craft - 5th Street (Store A),253.39
DEV_02317,2026-08-01 06:47:58,6,37.780505,-122.415835,STORE_002,Coffee Craft - Market Street (Store B - Candidate),439.09
DEV_03512,2026-08-01 06:48:08,6,37.779566,-122.412321,STORE_002,Coffee Craft - Market Street (Store B - Candidate),244.39
DEV_00850,2026-08-01 06:48:08,6,37.777323,-122.419055,STORE_001,Coffee Craft - 5th Street (Store A),208.25
DEV_00937,2026-08-01 06:48:09,6,37.776233,-122.420059,STORE_001,Coffee Craft - 5th Street (Store A),356.95
DEV_04458,2026-08-01 06:48:22,6,37.781293,-122.411271,STORE_002,Coffee Craft - Market Street (Store B - Candidate),33.12
DEV_02283,2026-08-01 06:48:26,6,37.776161,-122.42028,STORE_001,Coffee Craft - 5th Street (Store A),373.91
DEV_01100,2026-08-01 06:48:53,6,37.780092,-122.409912,STORE_002,Coffee Craft - Market Street (Store B - Candidate),183.45
DEV_02384,2026-08-01 06:48:56,6,37.781966,-122.415302,STORE_001,Coffee Craft - 5th Street (Store A),406.19
DEV_02384,2026-08-01 06:48:56,6,37.781966,-122.415302,STORE_002,Coffee Craft - Market Street (Store B - Candidate),381.61
DEV_04907,2026-08-01 06:49:01,6,37.784413,-122.412929,STORE_002,Coffee Craft - Market Street (Store B - Candidate),365.59
DEV_02753,2026-08-01 06:49:06,6,37.780051,-122.415526,STORE_001,Coffee Craft - 5th Street (Store A),246.85
DEV_02753,2026-08-01 06:49:06,6,37.780051,-122.415526,STORE_002,Coffee Craft - Market Street (Store B - Candidate),429.16
DEV_04763,2026-08-01 06:49:07,6,37.778988,-122.4099,STORE_002,Coffee Craft - Market Street (Store B - Candidate),295.58
DEV_00637,2026-08-01 06:49:08,6,37.779063,-122.418172,STORE_001,Coffee Craft - 5th Street (Store A),16.66
DEV_03605,2026-08-01 06:49:23,6,37.777879,-122.419779,STORE_001,Coffee Craft - 5th Street (Store A),199.96
DEV_03848,2026-08-01 06:49:31,6,37.778986,-122.418302,STORE_001,Coffee Craft - 5th Street (Store A),26.59
DEV_03663,2026-08-01 06:49:48,6,37.776474,-122.4208,STORE_001,Coffee Craft - 5th Street (Store A),373.43
DEV_01726,2026-08-01 06:49:52,6,37.783666,-122.408836,STORE_002,Coffee Craft - Market Street (Store B - Candidate),306.88
DEV_02744,2026-08-01 06:49:55,6,37.779739,-122.420871,STORE_001,Coffee Craft - 5th Street (Store A),265.36
DEV_02017,2026-08-01 06:50:01,6,37.782522,-122.408352,STORE_002,Coffee Craft - Market Street (Store B - Candidate),258.98
DEV_00489,2026-08-01 06:50:02,6,37.781642,-122.418495,STORE_001,Coffee Craft - 5th Street (Store A),296.98
DEV_04909,2026-08-01 06:50:08,6,37.783827,-122.412715,STORE_002,Coffee Craft - Market Street (Store B - Candidate),299.45
DEV_00046,2026-08-01 06:50:08,6,37.783746,-122.41166,STORE_002,Coffee Craft - Market Street (Store B - Candidate),256.39
DEV_04937,2026-08-01 06:50:09,6,37.780925,-122.41994,STORE_001,Coffee Craft - 5th Street (Store A),273.65
DEV_03668,2026-08-01 06:50:33,6,37.780401,-122.410135,STORE_002,Coffee Craft - Market Street (Store B - Candidate),143.92
DEV_01569,2026-08-01 06:50:54,6,37.779724,-122.408281,STORE_002,Coffee Craft - Market Street (Store B - Candidate),310.0
DEV_01017,2026-08-01 06:50:55,6,37.779062,-122.416891,STORE_001,Coffee Craft - 5th Street (Store A),97.71
DEV_04677,2026-08-01 06:51:10,6,37.780622,-122.416073,STORE_001,Coffee Craft - 5th Street (Store A),247.41
DEV_04677,2026-08-01 06:51:10,6,37.780622,-122.416073,STORE_002,Coffee Craft - Market Street (Store B - Candidate),456.4
DEV_04604,2026-08-01 06:51:10,6,37.779741,-122.410552,STORE_002,Coffee Craft - Market Street (Store B - Candidate),199.52
DEV_02988,2026-08-01 06:51:10,6,37.777192,-122.41718,STORE_001,Coffee Craft - 5th Street (Store A),213.57
DEV_03330,2026-08-01 06:51:24,6,37.779264,-122.413606,STORE_001,Coffee Craft - 5th Street (Store A),387.29
DEV_03330,2026-08-01 06:51:24,6,37.779264,-122.413606,STORE_002,Coffee Craft - Market Street (Store B - Candidate),338.04
DEV_04154,2026-08-01 06:51:25,6,37.783466,-122.41219,STORE_002,Coffee Craft - Market Street (Store B - Candidate),242.34
DEV_03098,2026-08-01 06:51:52,6,37.776503,-122.417339,STORE_001,Coffee Craft - 5th Street (Store A),283.67
DEV_01052,2026-08-01 06:52:07,6,37.781181,-122.415547,STORE_001,Coffee Craft - 5th Street (Store A),324.48
DEV_01052,2026-08-01 06:52:07,6,37.781181,-122.415547,STORE_002,Coffee Craft - Market Street (Store B - Candidate),401.18
DEV_00779,2026-08-01 06:52:16,6,37.776442,-122.420844,STORE_001,Coffee Craft - 5th Street (Store A),378.66
DEV_03171,2026-08-01 06:52:17,6,37.780477,-122.408599,STORE_002,Coffee Craft - Market Street (Store B - Candidate),239.72
DEV_00129,2026-08-01 06:52:30,6,37.793451,-122.398259,STORE_003,Coffee Craft - Financial District,363.71
DEV_00812,2026-08-01 06:52:31,6,37.778482,-122.415829,STORE_001,Coffee Craft - 5th Street (Store A),199.31
DEV_03592,2026-08-01 06:52:32,6,37.776126,-122.418181,STORE_001,Coffee Craft - 5th Street (Store A),319.97
DEV_04238,2026-08-01 06:52:34,6,37.780127,-122.415898,STORE_001,Coffee Craft - 5th Street (Store A),223.23
DEV_04238,2026-08-01 06:52:34,6,37.780127,-122.415898,STORE_002,Coffee Craft - Market Street (Store B - Candidate),456.73
DEV_03944,2026-08-01 06:52:36,6,37.778262,-122.420374,STORE_001,Coffee Craft - 5th Street (Store A),224.2
DEV_02010,2026-08-01 06:52:38,6,37.778127,-122.418317,STORE_001,Coffee Craft - 5th Street (Store A),100.99
DEV_03387,2026-08-01 06:52:41,6,37.779286,-122.416349,STORE_001,Coffee Craft - 5th Street (Store A),148.54
DEV_03691,2026-08-01 06:52:51,6,37.779989,-122.416871,STORE_001,Coffee Craft - 5th Street (Store A),148.12
DEV_01476,2026-08-01 06:53:00,6,37.781926,-122.419658,STORE_001,Coffee Craft - 5th Street (Store A),356.5
DEV_00580,2026-08-01 06:53:04,6,37.781841,-122.410409,STORE_002,Coffee Craft - Market Street (Store B - Candidate),64.31
DEV_04689,2026-08-01 06:53:04,6,37.777853,-122.415115,STORE_001,Coffee Craft - 5th Street (Store A),283.82
DEV_04653,2026-08-01 06:53:22,6,37.779668,-122.417941,STORE_001,Coffee Craft - 5th Street (Store A),74.46
DEV_00250,2026-08-01 06:53:35,6,37.776518,-122.420897,STORE_001,Coffee Craft - 5th Street (Store A),375.49
DEV_04913,2026-08-01 06:53:53,6,37.779678,-122.418248,STORE_001,Coffee Craft - 5th Street (Store A),78.48
DEV_04694,2026-08-01 06:53:58,6,37.779348,-122.415912,STORE_001,Coffee Craft - 5th Street (Store A),187.54
DEV_04694,2026-08-01 06:53:58,6,37.779348,-122.415912,STORE_002,Coffee Craft - Market Street (Store B - Candidate),493.57
DEV_02377,2026-08-01 06:54:17,6,37.777089,-122.417863,STORE_001,Coffee Craft - 5th Street (Store A),212.83
DEV_02772,2026-08-01 06:54:19,6,37.782148,-122.411119,STORE_002,Coffee Craft - Market Street (Store B - Candidate),72.81
DEV_00059,2026-08-01 06:54:57,6,37.781841,-122.412724,STORE_002,Coffee Craft - Market Street (Store B - Candidate),156.18
DEV_00287,2026-08-01 06:55:03,6,37.777051,-122.415433,STORE_001,Coffee Craft - 5th Street (Store A),312.83
DEV_00337,2026-08-01 06:55:30,6,37.780771,-122.413757,STORE_001,Coffee Craft - 5th Street (Store A),421.7
DEV_00337,2026-08-01 06:55:30,6,37.780771,-122.413757,STORE_002,Coffee Craft - Market Street (Store B - Candidate),255.5
DEV_04902,2026-08-01 06:55:31,6,37.78408,-122.408851,STORE_002,Coffee Craft - Market Street (Store B - Candidate),343.47
DEV_04518,2026-08-01 06:55:41,6,37.779413,-122.408177,STORE_002,Coffee Craft - Market Street (Store B - Candidate),339.71
DEV_04753,2026-08-01 06:55:51,6,37.776192,-122.418472,STORE_001,Coffee Craft - 5th Street (Store A),314.98
DEV_02877,2026-08-01 06:56:17,6,37.779602,-122.417452,STORE_001,Coffee Craft - 5th Street (Store A),82.46
DEV_00254,2026-08-01 06:56:19,6,37.778583,-122.415731,STORE_001,Coffee Craft - 5th Street (Store A),204.73
DEV_00550,2026-08-01 06:56:25,6,37.779619,-122.419775,STORE_001,Coffee Craft - 5th Street (Store A),170.51
DEV_02321,2026-08-01 06:56:26,6,37.782583,-122.410622,STORE_002,Coffee Craft - Market Street (Store B - Candidate),124.92
DEV_00617,2026-08-01 06:57:11,6,37.776379,-122.416351,STORE_001,Coffee Craft - 5th Street (Store A),325.49
DEV_03594,2026-08-01 06:57:17,6,37.777563,-122.416837,STORE_001,Coffee Craft - 5th Street (Store A),189.68
DEV_00481,2026-08-01 06:57:36,6,37.780054,-122.420443,STORE_001,Coffee Craft - 5th Street (Store A),244.61
DEV_00630,2026-08-01 06:57:49,6,37.776382,-122.415047,STORE_001,Coffee Craft - 5th Street (Store A),390.0
